Time,Bms_Life,SumVoltage,Current,SOC,ChgMOS,DisChgMOS,SerialNum,TempNum,RemainCap,MaxV,MaxV_No,MinV,MinV_No,MaxT,MaxT_No,MinT,MinT_No,CellV_1,CellV_2,CellV_3,CellV_4,CellV_5,CellV_6,CellV_7,CellV_8,CellV_9,CellV_10,CellV_11,CellV_12,CellV_13,CellV_14,CellV_15,CellV_16,Temp_1,Temp_2,ErrCode1,ErrCode2,ErrCode3,ErrCode4,ErrCode5,ErrCode6,ErrCode7,ErrCode8,CycleTime,DI1,DI2,DI3,DI4,DO1,DO2,DO3,DO4,BoardNum,SOH,BalanceWord
7:31:55 pm,51,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:31:56 pm,52,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:31:57 pm,53,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:31:59 pm,54,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,27,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:00 pm,56,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:01 pm,57,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:02 pm,58,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,27,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:03 pm,59,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:04 pm,60,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,27,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:05 pm,61,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:07 pm,64,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:09 pm,65,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:10 pm,66,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.329,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:11 pm,67,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:12 pm,68,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:13 pm,69,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:14 pm,71,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.33,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:16 pm,72,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.329,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:17 pm,73,53.1,0,73,ON,ON,16,2,10.95,3.33,1,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.328,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
7:32:18 pm,74,53.1,0,73,ON,ON,16,2,10.95,3.33,2,3.292,7,26,1,25,2,3.33,3.33,3.33,3.33,3.33,3.33,3.292,3.33,3.292,3.33,3.33,3.33,3.33,3.33,3.328,3.292,26,25,0,0,0,0,0,0,0,0,2,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,1,100,Ox000000000000
